"Project","ScanDate","DependencyName","DependencyPath","Description","License","Md5","Sha1","Identifiers","CPE","CVE","CWE","Vulnerability","Source","CVSSv2_Severity","CVSSv2_Score","CVSSv2","CVSSv3_BaseSeverity","CVSSv3_BaseScore","CVSSv3","CPE Confidence","Evidence Count","VendorProject","Product","Name","DateAdded","ShortDescription","RequiredAction","DueDate","Notes"
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",spring-boot-1.5.1.RELEASE.jar,/home/khannasa/.m2/repository/org/springframework/boot/spring-boot/1.5.1.RELEASE/spring-boot-1.5.1.RELEASE.jar,Spring Boot,"",32a0a1879b325320685d7093ab0dc4d5,670ebd283098aa2d8a397af84fbe6ea152a4d8fa,pkg:maven/org.springframework.boot/spring-boot@1.5.1.RELEASE,cpe:2.3:a:vmware:spring_boot:1.5.1:release:*:*:*:*:*:*,CVE-2022-27772,CWE-668 Exposure of Resource to Wrong Sphere,spring-boot versions prior to version v2.2.11.RELEASE was vulnerable to temporary directory hijacking. This vulnerability impacted the org.springframework.boot.web.server.AbstractConfigurableWebServerFactory.createTempDir method. NOTE: This vulnerability only affects products and/or versions that are no longer supported by the maintainer,NVD,MEDIUM,4.6,/AV:L/AC:L/Au:N/C:P/I:P/A:P,HIGH,7.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,HIGH,33,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",spring-boot-1.5.1.RELEASE.jar,/home/khannasa/.m2/repository/org/springframework/boot/spring-boot/1.5.1.RELEASE/spring-boot-1.5.1.RELEASE.jar,Spring Boot,"",32a0a1879b325320685d7093ab0dc4d5,670ebd283098aa2d8a397af84fbe6ea152a4d8fa,pkg:maven/org.springframework.boot/spring-boot@1.5.1.RELEASE,cpe:2.3:a:vmware:spring_boot:1.5.1:release:*:*:*:*:*:*,CVE-2023-20883,CWE-400 Uncontrolled Resource Consumption ('Resource Exhaustion'),"In Spring Boot versions 3.0.0 - 3.0.6, 2.7.0 - 2.7.11, 2.6.0 - 2.6.14, 2.5.0 - 2.5.14 and older unsupported versions, there is potential for a denial-of-service (DoS) attack if Spring MVC is used together with a reverse proxy cache.",NVD,"","","",HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGH,33,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",spring-boot-1.5.1.RELEASE.jar,/home/khannasa/.m2/repository/org/springframework/boot/spring-boot/1.5.1.RELEASE/spring-boot-1.5.1.RELEASE.jar,Spring Boot,"",32a0a1879b325320685d7093ab0dc4d5,670ebd283098aa2d8a397af84fbe6ea152a4d8fa,pkg:maven/org.springframework.boot/spring-boot@1.5.1.RELEASE,cpe:2.3:a:vmware:spring_boot:1.5.1:release:*:*:*:*:*:*,CVE-2018-1196,CWE-59 Improper Link Resolution Before File Access ('Link Following'),"Spring Boot supports an embedded launch script that can be used to easily run the application as a systemd or init.d linux service. The script included with Spring Boot 1.5.9 and earlier and 2.0.0.M1 through 2.0.0.M7 is susceptible to a symlink attack which allows the ""run_user"" to overwrite and take ownership of any file on the same system. In order to instigate the attack, the application must be installed as a service and the ""run_user"" requires shell access to the server. Spring Boot application that are not installed as a service, or are not using the embedded launch script are not susceptible.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,5.9,CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:H/A:N,HIGH,33,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",spring-boot-starter-security-2.1.5.RELEASE.jar,/home/khannasa/.m2/repository/org/springframework/boot/spring-boot-starter-security/2.1.5.RELEASE/spring-boot-starter-security-2.1.5.RELEASE.jar,Starter for using Spring Security,"Apache License, Version 2.0: https://www.apache.org/licenses/LICENSE-2.0",52c7d8f07ef625b2e1ac8741329da07b,6c4509c39b8c7347e8226905b40071933ecde5e8,pkg:maven/org.springframework.boot/spring-boot-starter-security@2.1.5.RELEASE,cpe:2.3:a:vmware:spring_boot:2.1.5:release:*:*:*:*:*:*,CVE-2023-20873,NVD-CWE-noinfo,"In Spring Boot versions 3.0.0 - 3.0.5, 2.7.0 - 2.7.10, and older unsupported versions, an application that is deployed to Cloud Foundry could be susceptible to a security bypass. Users of affected versions should apply the following mitigation: 3.0.x users should upgrade to 3.0.6+. 2.7.x users should upgrade to 2.7.11+. Users of older, unsupported versions should upgrade to 3.0.6+ or 2.7.11+.",NVD,"","","",CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,35,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",spring-boot-starter-security-2.1.5.RELEASE.jar,/home/khannasa/.m2/repository/org/springframework/boot/spring-boot-starter-security/2.1.5.RELEASE/spring-boot-starter-security-2.1.5.RELEASE.jar,Starter for using Spring Security,"Apache License, Version 2.0: https://www.apache.org/licenses/LICENSE-2.0",52c7d8f07ef625b2e1ac8741329da07b,6c4509c39b8c7347e8226905b40071933ecde5e8,pkg:maven/org.springframework.boot/spring-boot-starter-security@2.1.5.RELEASE,cpe:2.3:a:vmware:spring_boot:2.1.5:release:*:*:*:*:*:*,CVE-2022-27772,CWE-668 Exposure of Resource to Wrong Sphere,spring-boot versions prior to version v2.2.11.RELEASE was vulnerable to temporary directory hijacking. This vulnerability impacted the org.springframework.boot.web.server.AbstractConfigurableWebServerFactory.createTempDir method. NOTE: This vulnerability only affects products and/or versions that are no longer supported by the maintainer,NVD,MEDIUM,4.6,/AV:L/AC:L/Au:N/C:P/I:P/A:P,HIGH,7.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,HIGH,35,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",spring-boot-starter-security-2.1.5.RELEASE.jar,/home/khannasa/.m2/repository/org/springframework/boot/spring-boot-starter-security/2.1.5.RELEASE/spring-boot-starter-security-2.1.5.RELEASE.jar,Starter for using Spring Security,"Apache License, Version 2.0: https://www.apache.org/licenses/LICENSE-2.0",52c7d8f07ef625b2e1ac8741329da07b,6c4509c39b8c7347e8226905b40071933ecde5e8,pkg:maven/org.springframework.boot/spring-boot-starter-security@2.1.5.RELEASE,cpe:2.3:a:vmware:spring_boot:2.1.5:release:*:*:*:*:*:*,CVE-2023-20883,CWE-400 Uncontrolled Resource Consumption ('Resource Exhaustion'),"In Spring Boot versions 3.0.0 - 3.0.6, 2.7.0 - 2.7.11, 2.6.0 - 2.6.14, 2.5.0 - 2.5.14 and older unsupported versions, there is potential for a denial-of-service (DoS) attack if Spring MVC is used together with a reverse proxy cache.",NVD,"","","",HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGH,35,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",spring-boot-starter-thymeleaf-1.5.1.RELEASE.jar,/home/khannasa/.m2/repository/org/springframework/boot/spring-boot-starter-thymeleaf/1.5.1.RELEASE/spring-boot-starter-thymeleaf-1.5.1.RELEASE.jar,Starter for building MVC web applications using Thymeleaf views,"",dfcd870176f1eff2472ed1927b753e87,073ac6e73f4ec4083ba7adccf58e2319a1bbfffe,pkg:maven/org.springframework.boot/spring-boot-starter-thymeleaf@1.5.1.RELEASE,"cpe:2.3:a:thymeleaf:thymeleaf:1.5.1:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_boot:1.5.1:release:*:*:*:*:*:*",CVE-2017-8046,CWE-20 Improper Input Validation,"Malicious PATCH requests submitted to servers using Spring Data REST versions prior to 2.6.9 (Ingalls SR9), versions prior to 3.0.1 (Kay SR1) and Spring Boot versions prior to 1.5.9, 2.0 M6 can use specially crafted JSON data to run arbitrary Java code.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,29,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",spring-boot-starter-thymeleaf-1.5.1.RELEASE.jar,/home/khannasa/.m2/repository/org/springframework/boot/spring-boot-starter-thymeleaf/1.5.1.RELEASE/spring-boot-starter-thymeleaf-1.5.1.RELEASE.jar,Starter for building MVC web applications using Thymeleaf views,"",dfcd870176f1eff2472ed1927b753e87,073ac6e73f4ec4083ba7adccf58e2319a1bbfffe,pkg:maven/org.springframework.boot/spring-boot-starter-thymeleaf@1.5.1.RELEASE,"cpe:2.3:a:thymeleaf:thymeleaf:1.5.1:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_boot:1.5.1:release:*:*:*:*:*:*",CVE-2023-20873,NVD-CWE-noinfo,"In Spring Boot versions 3.0.0 - 3.0.5, 2.7.0 - 2.7.10, and older unsupported versions, an application that is deployed to Cloud Foundry could be susceptible to a security bypass. Users of affected versions should apply the following mitigation: 3.0.x users should upgrade to 3.0.6+. 2.7.x users should upgrade to 2.7.11+. Users of older, unsupported versions should upgrade to 3.0.6+ or 2.7.11+.",NVD,"","","",CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,29,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",spring-boot-starter-thymeleaf-1.5.1.RELEASE.jar,/home/khannasa/.m2/repository/org/springframework/boot/spring-boot-starter-thymeleaf/1.5.1.RELEASE/spring-boot-starter-thymeleaf-1.5.1.RELEASE.jar,Starter for building MVC web applications using Thymeleaf views,"",dfcd870176f1eff2472ed1927b753e87,073ac6e73f4ec4083ba7adccf58e2319a1bbfffe,pkg:maven/org.springframework.boot/spring-boot-starter-thymeleaf@1.5.1.RELEASE,"cpe:2.3:a:thymeleaf:thymeleaf:1.5.1:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_boot:1.5.1:release:*:*:*:*:*:*",CVE-2022-27772,CWE-668 Exposure of Resource to Wrong Sphere,spring-boot versions prior to version v2.2.11.RELEASE was vulnerable to temporary directory hijacking. This vulnerability impacted the org.springframework.boot.web.server.AbstractConfigurableWebServerFactory.createTempDir method. NOTE: This vulnerability only affects products and/or versions that are no longer supported by the maintainer,NVD,MEDIUM,4.6,/AV:L/AC:L/Au:N/C:P/I:P/A:P,HIGH,7.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,HIGH,29,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",spring-boot-starter-thymeleaf-1.5.1.RELEASE.jar,/home/khannasa/.m2/repository/org/springframework/boot/spring-boot-starter-thymeleaf/1.5.1.RELEASE/spring-boot-starter-thymeleaf-1.5.1.RELEASE.jar,Starter for building MVC web applications using Thymeleaf views,"",dfcd870176f1eff2472ed1927b753e87,073ac6e73f4ec4083ba7adccf58e2319a1bbfffe,pkg:maven/org.springframework.boot/spring-boot-starter-thymeleaf@1.5.1.RELEASE,"cpe:2.3:a:thymeleaf:thymeleaf:1.5.1:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_boot:1.5.1:release:*:*:*:*:*:*",CVE-2023-20883,CWE-400 Uncontrolled Resource Consumption ('Resource Exhaustion'),"In Spring Boot versions 3.0.0 - 3.0.6, 2.7.0 - 2.7.11, 2.6.0 - 2.6.14, 2.5.0 - 2.5.14 and older unsupported versions, there is potential for a denial-of-service (DoS) attack if Spring MVC is used together with a reverse proxy cache.",NVD,"","","",HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGH,29,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",spring-boot-starter-thymeleaf-1.5.1.RELEASE.jar,/home/khannasa/.m2/repository/org/springframework/boot/spring-boot-starter-thymeleaf/1.5.1.RELEASE/spring-boot-starter-thymeleaf-1.5.1.RELEASE.jar,Starter for building MVC web applications using Thymeleaf views,"",dfcd870176f1eff2472ed1927b753e87,073ac6e73f4ec4083ba7adccf58e2319a1bbfffe,pkg:maven/org.springframework.boot/spring-boot-starter-thymeleaf@1.5.1.RELEASE,"cpe:2.3:a:thymeleaf:thymeleaf:1.5.1:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_boot:1.5.1:release:*:*:*:*:*:*",CVE-2023-38286,CWE-77 Improper Neutralization of Special Elements used in a Command ('Command Injection'),"Thymeleaf through 3.1.1.RELEASE, as used in spring-boot-admin (aka Spring Boot Admin) through 3.1.1 and other products, allows sandbox bypass via crafted HTML. This may be relevant for SSTI (Server Side Template Injection) and code execution in spring-boot-admin if MailNotifier is enabled and there is write access to environment variables via the UI.",NVD,"","","",HIGH,7.5,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,HIGH,29,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",spring-boot-starter-thymeleaf-1.5.1.RELEASE.jar,/home/khannasa/.m2/repository/org/springframework/boot/spring-boot-starter-thymeleaf/1.5.1.RELEASE/spring-boot-starter-thymeleaf-1.5.1.RELEASE.jar,Starter for building MVC web applications using Thymeleaf views,"",dfcd870176f1eff2472ed1927b753e87,073ac6e73f4ec4083ba7adccf58e2319a1bbfffe,pkg:maven/org.springframework.boot/spring-boot-starter-thymeleaf@1.5.1.RELEASE,"cpe:2.3:a:thymeleaf:thymeleaf:1.5.1:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_boot:1.5.1:release:*:*:*:*:*:*",CVE-2018-1196,CWE-59 Improper Link Resolution Before File Access ('Link Following'),"Spring Boot supports an embedded launch script that can be used to easily run the application as a systemd or init.d linux service. The script included with Spring Boot 1.5.9 and earlier and 2.0.0.M1 through 2.0.0.M7 is susceptible to a symlink attack which allows the ""run_user"" to overwrite and take ownership of any file on the same system. In order to instigate the attack, the application must be installed as a service and the ""run_user"" requires shell access to the server. Spring Boot application that are not installed as a service, or are not using the embedded launch script are not susceptible.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,5.9,CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:H/A:N,HIGH,29,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",spring-boot-starter-web-1.5.1.RELEASE.jar,/home/khannasa/.m2/repository/org/springframework/boot/spring-boot-starter-web/1.5.1.RELEASE/spring-boot-starter-web-1.5.1.RELEASE.jar,"Starter for building web, including RESTful, applications using Spring 		MVC. Uses Tomcat as the default embedded container","",1f1c52c46004d5539ad2824018b2044e,8404c45cb53a05edcd0ad8fc57a5fe43462263d8,pkg:maven/org.springframework.boot/spring-boot-starter-web@1.5.1.RELEASE,"cpe:2.3:a:vmware:spring_boot:1.5.1:release:*:*:*:*:*:*, cpe:2.3:a:web_project:web:1.5.1:release:*:*:*:*:*:*",CVE-2017-8046,CWE-20 Improper Input Validation,"Malicious PATCH requests submitted to servers using Spring Data REST versions prior to 2.6.9 (Ingalls SR9), versions prior to 3.0.1 (Kay SR1) and Spring Boot versions prior to 1.5.9, 2.0 M6 can use specially crafted JSON data to run arbitrary Java code.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,29,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",spring-boot-starter-web-1.5.1.RELEASE.jar,/home/khannasa/.m2/repository/org/springframework/boot/spring-boot-starter-web/1.5.1.RELEASE/spring-boot-starter-web-1.5.1.RELEASE.jar,"Starter for building web, including RESTful, applications using Spring 		MVC. Uses Tomcat as the default embedded container","",1f1c52c46004d5539ad2824018b2044e,8404c45cb53a05edcd0ad8fc57a5fe43462263d8,pkg:maven/org.springframework.boot/spring-boot-starter-web@1.5.1.RELEASE,"cpe:2.3:a:vmware:spring_boot:1.5.1:release:*:*:*:*:*:*, cpe:2.3:a:web_project:web:1.5.1:release:*:*:*:*:*:*",CVE-2021-4236,CWE-476 NULL Pointer Dereference,"Web Sockets do not execute any AuthenticateMethod methods which may be set, leading to a nil pointer dereference if the returned UserData pointer is assumed to be non-nil, or authentication bypass. This issue only affects WebSockets with an AuthenticateMethod hook. Request handlers that do not explicitly use WebSockets are not vulnerable.",NVD,"","","",CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,29,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",spring-boot-starter-web-1.5.1.RELEASE.jar,/home/khannasa/.m2/repository/org/springframework/boot/spring-boot-starter-web/1.5.1.RELEASE/spring-boot-starter-web-1.5.1.RELEASE.jar,"Starter for building web, including RESTful, applications using Spring 		MVC. Uses Tomcat as the default embedded container","",1f1c52c46004d5539ad2824018b2044e,8404c45cb53a05edcd0ad8fc57a5fe43462263d8,pkg:maven/org.springframework.boot/spring-boot-starter-web@1.5.1.RELEASE,"cpe:2.3:a:vmware:spring_boot:1.5.1:release:*:*:*:*:*:*, cpe:2.3:a:web_project:web:1.5.1:release:*:*:*:*:*:*",CVE-2023-20873,NVD-CWE-noinfo,"In Spring Boot versions 3.0.0 - 3.0.5, 2.7.0 - 2.7.10, and older unsupported versions, an application that is deployed to Cloud Foundry could be susceptible to a security bypass. Users of affected versions should apply the following mitigation: 3.0.x users should upgrade to 3.0.6+. 2.7.x users should upgrade to 2.7.11+. Users of older, unsupported versions should upgrade to 3.0.6+ or 2.7.11+.",NVD,"","","",CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,29,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",spring-boot-starter-web-1.5.1.RELEASE.jar,/home/khannasa/.m2/repository/org/springframework/boot/spring-boot-starter-web/1.5.1.RELEASE/spring-boot-starter-web-1.5.1.RELEASE.jar,"Starter for building web, including RESTful, applications using Spring 		MVC. Uses Tomcat as the default embedded container","",1f1c52c46004d5539ad2824018b2044e,8404c45cb53a05edcd0ad8fc57a5fe43462263d8,pkg:maven/org.springframework.boot/spring-boot-starter-web@1.5.1.RELEASE,"cpe:2.3:a:vmware:spring_boot:1.5.1:release:*:*:*:*:*:*, cpe:2.3:a:web_project:web:1.5.1:release:*:*:*:*:*:*",CVE-2022-27772,CWE-668 Exposure of Resource to Wrong Sphere,spring-boot versions prior to version v2.2.11.RELEASE was vulnerable to temporary directory hijacking. This vulnerability impacted the org.springframework.boot.web.server.AbstractConfigurableWebServerFactory.createTempDir method. NOTE: This vulnerability only affects products and/or versions that are no longer supported by the maintainer,NVD,MEDIUM,4.6,/AV:L/AC:L/Au:N/C:P/I:P/A:P,HIGH,7.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,HIGH,29,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",spring-boot-starter-web-1.5.1.RELEASE.jar,/home/khannasa/.m2/repository/org/springframework/boot/spring-boot-starter-web/1.5.1.RELEASE/spring-boot-starter-web-1.5.1.RELEASE.jar,"Starter for building web, including RESTful, applications using Spring 		MVC. Uses Tomcat as the default embedded container","",1f1c52c46004d5539ad2824018b2044e,8404c45cb53a05edcd0ad8fc57a5fe43462263d8,pkg:maven/org.springframework.boot/spring-boot-starter-web@1.5.1.RELEASE,"cpe:2.3:a:vmware:spring_boot:1.5.1:release:*:*:*:*:*:*, cpe:2.3:a:web_project:web:1.5.1:release:*:*:*:*:*:*",CVE-2023-20883,CWE-400 Uncontrolled Resource Consumption ('Resource Exhaustion'),"In Spring Boot versions 3.0.0 - 3.0.6, 2.7.0 - 2.7.11, 2.6.0 - 2.6.14, 2.5.0 - 2.5.14 and older unsupported versions, there is potential for a denial-of-service (DoS) attack if Spring MVC is used together with a reverse proxy cache.",NVD,"","","",HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGH,29,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",spring-boot-starter-web-1.5.1.RELEASE.jar,/home/khannasa/.m2/repository/org/springframework/boot/spring-boot-starter-web/1.5.1.RELEASE/spring-boot-starter-web-1.5.1.RELEASE.jar,"Starter for building web, including RESTful, applications using Spring 		MVC. Uses Tomcat as the default embedded container","",1f1c52c46004d5539ad2824018b2044e,8404c45cb53a05edcd0ad8fc57a5fe43462263d8,pkg:maven/org.springframework.boot/spring-boot-starter-web@1.5.1.RELEASE,"cpe:2.3:a:vmware:spring_boot:1.5.1:release:*:*:*:*:*:*, cpe:2.3:a:web_project:web:1.5.1:release:*:*:*:*:*:*",CVE-2018-1196,CWE-59 Improper Link Resolution Before File Access ('Link Following'),"Spring Boot supports an embedded launch script that can be used to easily run the application as a systemd or init.d linux service. The script included with Spring Boot 1.5.9 and earlier and 2.0.0.M1 through 2.0.0.M7 is susceptible to a symlink attack which allows the ""run_user"" to overwrite and take ownership of any file on the same system. In order to instigate the attack, the application must be installed as a service and the ""run_user"" requires shell access to the server. Spring Boot application that are not installed as a service, or are not using the embedded launch script are not susceptible.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,5.9,CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:H/A:N,HIGH,29,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",spring-cloud-netflix-core-1.2.0.RELEASE.jar,/home/khannasa/.m2/repository/org/springframework/cloud/spring-cloud-netflix-core/1.2.0.RELEASE/spring-cloud-netflix-core-1.2.0.RELEASE.jar,Spring Cloud Netflix Core,"",37000cfeb6af38da6b6dfc790cacaefe,726d74fd9b78fdcdef6f4170867c2ae43c428ebd,pkg:maven/org.springframework.cloud/spring-cloud-netflix-core@1.2.0.RELEASE,cpe:2.3:a:vmware:spring_cloud_netflix:1.2.0:release:*:*:*:*:*:*,CVE-2020-5412,CWE-610 Externally Controlled Reference to a Resource in Another Sphere,"Spring Cloud Netflix, versions 2.2.x prior to 2.2.4, versions 2.1.x prior to 2.1.6, and older unsupported versions allow applications to use the Hystrix Dashboard proxy.stream endpoint to make requests to any server reachable by the server hosting the dashboard. A malicious user, or attacker, can send a request to other servers that should not be exposed publicly.",NVD,MEDIUM,4.0,/AV:N/AC:L/Au:S/C:P/I:N/A:N,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,HIGH,25,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",spring-cloud-netflix-core-1.2.0.RELEASE.jar,/home/khannasa/.m2/repository/org/springframework/cloud/spring-cloud-netflix-core/1.2.0.RELEASE/spring-cloud-netflix-core-1.2.0.RELEASE.jar,Spring Cloud Netflix Core,"",37000cfeb6af38da6b6dfc790cacaefe,726d74fd9b78fdcdef6f4170867c2ae43c428ebd,pkg:maven/org.springframework.cloud/spring-cloud-netflix-core@1.2.0.RELEASE,cpe:2.3:a:vmware:spring_cloud_netflix:1.2.0:release:*:*:*:*:*:*,CVE-2021-22113,CWE-863 Incorrect Authorization,"Applications using the “Sensitive Headers” functionality in Spring Cloud Netflix Zuul 2.2.6.RELEASE and below may be vulnerable to bypassing the “Sensitive Headers” restriction when executing requests with specially constructed URLs. Applications that use Spring Security's StrictHttpFirewall (enabled by default for all URLs) are not affected by the vulnerability, as they reject requests that allow bypassing.",OSSINDEX,MEDIUM,5.3,/AV:N/AC:L/Au:/C:N/I:L/A:N,"","","",HIGH,25,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",spring-cloud-netflix-eureka-client-1.2.0.RELEASE.jar,/home/khannasa/.m2/repository/org/springframework/cloud/spring-cloud-netflix-eureka-client/1.2.0.RELEASE/spring-cloud-netflix-eureka-client-1.2.0.RELEASE.jar,Spring Cloud Netflix Eureka Client,"",739a2fdf71e05250ca5febde591d16af,bb56ce32fa34d124976bee60d39363dc74e50f07,pkg:maven/org.springframework.cloud/spring-cloud-netflix-eureka-client@1.2.0.RELEASE,cpe:2.3:a:vmware:spring_cloud_netflix:1.2.0:release:*:*:*:*:*:*,CVE-2020-5412,CWE-610 Externally Controlled Reference to a Resource in Another Sphere,"Spring Cloud Netflix, versions 2.2.x prior to 2.2.4, versions 2.1.x prior to 2.1.6, and older unsupported versions allow applications to use the Hystrix Dashboard proxy.stream endpoint to make requests to any server reachable by the server hosting the dashboard. A malicious user, or attacker, can send a request to other servers that should not be exposed publicly.",NVD,MEDIUM,4.0,/AV:N/AC:L/Au:S/C:P/I:N/A:N,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,HIGH,27,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",spring-cloud-starter-netflix-ribbon-1.4.0.RELEASE.jar,/home/khannasa/.m2/repository/org/springframework/cloud/spring-cloud-starter-netflix-ribbon/1.4.0.RELEASE/spring-cloud-starter-netflix-ribbon-1.4.0.RELEASE.jar,Spring Cloud Starter Netflix Ribbon,"",e9ba870587d8664f1f76cbcbe3de8719,cd8fb40e62f8480a5fad90e355a2cb7b3ed382b3,pkg:maven/org.springframework.cloud/spring-cloud-starter-netflix-ribbon@1.4.0.RELEASE,cpe:2.3:a:vmware:spring_cloud_netflix:1.4.0:release:*:*:*:*:*:*,CVE-2020-5412,CWE-610 Externally Controlled Reference to a Resource in Another Sphere,"Spring Cloud Netflix, versions 2.2.x prior to 2.2.4, versions 2.1.x prior to 2.1.6, and older unsupported versions allow applications to use the Hystrix Dashboard proxy.stream endpoint to make requests to any server reachable by the server hosting the dashboard. A malicious user, or attacker, can send a request to other servers that should not be exposed publicly.",NVD,MEDIUM,4.0,/AV:N/AC:L/Au:S/C:P/I:N/A:N,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,HIGH,27,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",spring-core-4.3.6.RELEASE.jar,/home/khannasa/.m2/repository/org/springframework/spring-core/4.3.6.RELEASE/spring-core-4.3.6.RELEASE.jar,Spring Core,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",bcce5a2acc9b2b8b67b94fdae6f63123,690da099c3c2d2536210f0fd06ff3f336de43ad9,pkg:maven/org.springframework/spring-core@4.3.6.RELEASE,"cpe:2.3:a:pivotal_software:spring_framework:4.3.6:release:*:*:*:*:*:*, cpe:2.3:a:springsource:spring_framework:4.3.6:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:4.3.6:release:*:*:*:*:*:*",CVE-2018-1270,CWE-94 Improper Control of Generation of Code ('Code Injection'),"Spring Framework, versions 5.0 prior to 5.0.5 and versions 4.3 prior to 4.3.15 and older unsupported versions, allow applications to expose STOMP over WebSocket endpoints with a simple, in-memory STOMP broker through the spring-messaging module. A malicious user (or attacker) can craft a message to the broker that can lead to a remote code execution attack.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,34,"","","","","","","",""
